"SAMPLE_ID","Sample","BrNum","pos","Position","library_prep","library_type","library_combo","batch","round","fastq1","fastq2","strandness","basic_statistics","per_base_sequence_quality","per_tile_sequence_quality","per_sequence_quality_scores","per_base_sequence_content","per_sequence_gc_content","per_base_n_content","sequence_length_distribution","sequence_duplication_levels","overrepresented_sequences","adapter_content","kmer_content","SeqLength_R1","percentGC_R1","phred15.19_R1","phred65.69_R1","phred115.119_R1","phred150.151_R1","phredGT30_R1","phredGT35_R1","Adapter65.69_R1","Adapter100.104_R1","Adapter140_R1","SeqLength_R2","percentGC_R2","phred15.19_R2","phred65.69_R2","phred115.119_R2","phred150.151_R2","phredGT30_R2","phredGT35_R2","Adapter65.69_R2","Adapter100.104_R2","Adapter140_R2","trimmed","ERCCsumLogErr","numReads","numMapped","numUnmapped","overallMapRate","concordMapRate","bamFile","totalMapped","mitoMapped","mitoRate","totalAssignedGene","gene_Assigned","gene_Unassigned_Unmapped","gene_Unassigned_Read_Type","gene_Unassigned_Singleton","gene_Unassigned_MappingQuality","gene_Unassigned_Chimera","gene_Unassigned_FragmentLength","gene_Unassigned_Duplicate","gene_Unassigned_MultiMapping","gene_Unassigned_Secondary","gene_Unassigned_NonSplit","gene_Unassigned_NoFeatures","gene_Unassigned_Overlapping_Length","gene_Unassigned_Ambiguity","rRNA_rate"
"AN00000906_Br6471_Mid_Bulk","Br6471_mid","Br6471","mid","Middle","Bulk","RiboZeroGold","RiboZeroGold_Bulk","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6471_Mid_Bulk/AN00000906_Br6471_Mid_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6471_Mid_Bulk/AN00000906_Br6471_Mid_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","WARN","WARN/PASS","PASS","NA","75-151","46","37.0","37.0","37.0","37.0",NA,NA,9.5404195819497e-05,0.00074404902717923,0.00275324065109527,"75-151","47","37.0","37.0","37.0","37.0",NA,NA,0.000138439784151118,0.00100848456993979,0.00528352584456888,TRUE,-22.2216390450196,77145454,75164711,1980743,0.9743,0.9679,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br6471_Mid_Bulk_sorted.bam",86807537,655285,0.00749215478091937,0.453487148709279,19934969,0,0,0,0,0,0,0,8642377,0,0,13858878,0,1523057,1.30424080418685e-06
"AN00000906_Br6471_Mid_Cyto","Br6471_mid","Br6471","mid","Middle","Cyto","RiboZeroGold","RiboZeroGold_Cyto","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6471_Mid_Cyto/AN00000906_Br6471_Mid_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6471_Mid_Cyto/AN00000906_Br6471_Mid_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL","WARN","PASS","NA","75-151","50","37.0","37.0","37.0","37.0",NA,NA,5.8320889912588e-05,0.00160754291859731,0.0037810724601047,"75-151","50","37.0","37.0","37.0","37.0",NA,NA,7.00633509688137e-05,0.00145645658634054,0.00608063775028224,TRUE,-0.244062153343848,102193228,97889316,4303912,0.9579,0.9522,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br6471_Mid_Cyto_sorted.bam",129901216,1417167,0.0107918401645259,0.389976035932962,25733562,0,0,0,0,0,0,0,23764218,0,0,11915969,0,4573798,1.01035371628693e-06
"AN00000906_Br6471_Mid_Nuc","Br6471_mid","Br6471","mid","Middle","Nuc","RiboZeroGold","RiboZeroGold_Nuc","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6471_Mid_Nuc/AN00000906_Br6471_Mid_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6471_Mid_Nuc/AN00000906_Br6471_Mid_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","WARN","WARN","PASS","NA","75-151","46","37.0","37.0","37.0","37.0",NA,NA,0.000109101503238993,0.000915522304311706,0.00256684544442127,"75-151","46","37.0","37.0","37.0","37.0",NA,NA,9.09179193658276e-05,0.000766670640977886,0.00425411287823361,TRUE,-3.75045608275982,94590814,90932409,3658405,0.9613,0.9525,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br6471_Mid_Nuc_sorted.bam",111672025,1331477,0.0117826171440244,0.320528008750479,18246313,0,0,0,0,0,0,0,15020129,0,0,22559047,0,1100310,4.27483623677836e-06
"AN00000906_Br6522_Mid_Bulk","Br6522_mid","Br6522","mid","Middle","Bulk","RiboZeroGold","RiboZeroGold_Bulk","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6522_Mid_Bulk/AN00000906_Br6522_Mid_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6522_Mid_Bulk/AN00000906_Br6522_Mid_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","WARN","WARN","PASS","NA","75-151","47","37.0","37.0","37.0","37.0",NA,NA,8.87321936478059e-05,0.000630870509750296,0.00224394998386792,"75-151","47","37.0","37.0","37.0","37.0",NA,NA,9.79644450100053e-05,0.000702676909234069,0.00320051380556248,TRUE,2.05815804360162,77987478,75966369,2021109,0.9741,0.9685,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br6522_Mid_Bulk_sorted.bam",87711977,766241,0.00866022188647606,0.462205125717862,20536437,0,0,0,0,0,0,0,8901152,0,0,13056624,0,1937222,1.94775753944075e-07
"AN00000906_Br6522_Mid_Cyto","Br6522_mid","Br6522","mid","Middle","Cyto","RiboZeroGold","RiboZeroGold_Cyto","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6522_Mid_Cyto/AN00000906_Br6522_Mid_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6522_Mid_Cyto/AN00000906_Br6522_Mid_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL","WARN","PASS","NA","75-151","55","37.0","37.0","37.0","37.0",NA,NA,4.74806235136488e-05,0.00182562997409979,0.00531070774000161,"75-151","55","37.0","37.0","37.0","37.0",NA,NA,7.07461290353366e-05,0.00250127924669902,0.00987122162848758,TRUE,-8.07353428867119,84244892,80433802,3811090,0.9548,0.9472,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br6522_Mid_Cyto_sorted.bam",137912701,1761182,0.012609243490424,0.266755165663905,18766112,0,0,0,0,0,0,0,40359383,0,0,7449113,0,3774965,5.86162972916287e-07
"AN00000906_Br6522_Mid_Nuc","Br6522_mid","Br6522","mid","Middle","Nuc","RiboZeroGold","RiboZeroGold_Nuc","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6522_Mid_Nuc/AN00000906_Br6522_Mid_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6522_Mid_Nuc/AN00000906_Br6522_Mid_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL","FAIL","PASS","WARN","WARN","PASS","PASS","NA","75-151","45","37.0","37.0","37.0","37.0",NA,NA,0.000108426042432557,0.00239747630569477,0.0052523592183027,"75-151","45","37.0","37.0","37.0","37.0",NA,NA,0.000108930349606662,0.00117100125827161,0.00569614953151502,TRUE,-8.88711513702627,79316738,76247556,3069182,0.9613,0.9537,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br6522_Mid_Nuc_sorted.bam",86658012,1572122,0.0178184247119017,0.335227656336653,14885711,0,0,0,0,0,0,0,8264572,0,0,20433661,0,820838,7.38963694780854e-07
"AN00000906_Br6522_Post_Bulk","Br6522_post","Br6522","post","Posterior","Bulk","RiboZeroGold","RiboZeroGold_Bulk","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6522_Post_Bulk/AN00000906_Br6522_Post_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6522_Post_Bulk/AN00000906_Br6522_Post_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL/WARN","WARN","PASS","NA","75-151","47","37.0","37.0","37.0","37.0",NA,NA,7.02902507752267e-05,0.00158793831723703,0.00368732558624739,"75-151","47","37.0","37.0","37.0","37.0",NA,NA,7.92221610947306e-05,0.0011254207002575,0.00568341337069305,TRUE,0.263061260261807,103001482,100398344,2603138,0.9747,0.9692,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br6522_Post_Bulk_sorted.bam",115495991,1109784,0.00951740168958184,0.504846098783962,29563262,0,0,0,0,0,0,0,11601338,0,0,14741313,0,2653046,3.04431899294469e-07
"AN00000906_Br6522_Post_Cyto","Br6522_post","Br6522","post","Posterior","Cyto","RiboZeroGold","RiboZeroGold_Cyto","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6522_Post_Cyto/AN00000906_Br6522_Post_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6522_Post_Cyto/AN00000906_Br6522_Post_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL","FAIL/WARN","PASS","NA","75-151","53","37.0","37.0","37.0","37.0",NA,NA,5.26647603959608e-05,0.00101069871054013,0.00370395906755415,"75-151","53","37.0","37.0","37.0","37.0",NA,NA,5.88606145601914e-05,0.000881360254861814,0.00342320942573745,TRUE,-8.49792668128249,103294878,99135223,4159655,0.9597,0.9548,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br6522_Post_Cyto_sorted.bam",139666168,1754669,0.012407429041026,0.413536254118196,29360254,0,0,0,0,0,0,0,30486614,0,0,4674855,0,6476294,1.36238603385379e-07
"AN00000906_Br6522_Post_Nuc","Br6522_post","Br6522","post","Posterior","Nuc","RiboZeroGold","RiboZeroGold_Nuc","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6522_Post_Nuc/AN00000906_Br6522_Post_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br6522_Post_Nuc/AN00000906_Br6522_Post_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","WARN","PASS","PASS","NA","75-151","44","37.0","37.0","37.0","37.0",NA,NA,7.0995327444939e-05,0.000607082493865907,0.00240273302067056,"75-151","44","37.0","37.0","37.0","37.0",NA,NA,9.56263594156322e-05,0.000838421009825947,0.00457364456396988,TRUE,-12.7201335026568,82822352,79420053,3402299,0.9589,0.9517,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br6522_Post_Nuc_sorted.bam",87279049,2082741,0.0233068406530353,0.414941335278446,18658833,0,0,0,0,0,0,0,7019942,0,0,18255911,0,1032714,1.87578719419376e-06
"AN00000906_Br8325_Ant_Bulk","Br8325_ant","Br8325","ant","Anterior","Bulk","RiboZeroGold","RiboZeroGold_Bulk","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8325_Ant_Bulk/AN00000906_Br8325_Ant_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8325_Ant_Bulk/AN00000906_Br8325_Ant_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","WARN","FAIL/WARN","WARN","PASS","NA","75-151","46","37.0","37.0","37.0","37.0",NA,NA,0.000118331639307608,0.000994179756477851,0.00326139456698222,"75-151","46","37.0","37.0","37.0","37.0",NA,NA,0.000106207495935927,0.00103734170688104,0.00499999672648129,TRUE,-9.40408624341676,82480054,80175333,2304721,0.9721,0.9657,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br8325_Ant_Bulk_sorted.bam",88345560,932658,0.0104466466837409,0.476645142009162,21377884,0,0,0,0,0,0,0,6738292,0,0,14870906,0,1863651,2.33886571748635e-07
"AN00000906_Br8325_Ant_Cyto","Br8325_ant","Br8325","ant","Anterior","Cyto","RiboZeroGold","RiboZeroGold_Cyto","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8325_Ant_Cyto/AN00000906_Br8325_Ant_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8325_Ant_Cyto/AN00000906_Br8325_Ant_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL","WARN","PASS","NA","75-151","52","37.0","37.0","37.0","37.0",NA,NA,6.7417678434626e-05,0.000482182960978086,0.00322920909023825,"75-151","52","37.0","37.0","37.0","37.0",NA,NA,6.49750089261251e-05,0.00118322910991786,0.00523708342622602,TRUE,-7.8547214844946,81877634,76629365,5248269,0.9359,0.9287,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br8325_Ant_Cyto_sorted.bam",118210988,1667631,0.0139109960884685,0.286534883416454,17289512,0,0,0,0,0,0,0,29617180,0,0,10289244,0,3144054,1.33028624521039e-06
"AN00000906_Br8325_Ant_Nuc","Br8325_ant","Br8325","ant","Anterior","Nuc","RiboZeroGold","RiboZeroGold_Nuc","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8325_Ant_Nuc/AN00000906_Br8325_Ant_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8325_Ant_Nuc/AN00000906_Br8325_Ant_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL","FAIL","PASS","WARN","WARN/PASS","PASS","PASS","NA","75-151","46","37.0","37.0","37.0","37.0",NA,NA,0.000110507642871978,0.0011128162636291,0.00397526520759312,"75-151","46","37.0","37.0","37.0","37.0",NA,NA,0.000100617853821178,0.000747324059577809,0.00479009782721335,TRUE,-14.9276312003468,93025240,89458522,3566718,0.9617,0.9533,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br8325_Ant_Nuc_sorted.bam",103340852,1064904,0.0101996675355715,0.296641158172206,15595493,0,0,0,0,0,0,0,10182501,0,0,26001168,0,794436,2.62896466306003e-06
"AN00000906_Br8325_Mid_Bulk","Br8325_mid","Br8325","mid","Middle","Bulk","RiboZeroGold","RiboZeroGold_Bulk","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8325_Mid_Bulk/AN00000906_Br8325_Mid_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8325_Mid_Bulk/AN00000906_Br8325_Mid_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","WARN","WARN/PASS","PASS","NA","75-151","45","37.0","37.0","37.0","37.0",NA,NA,0.000151454239632655,0.000758220754524606,0.00221246632190649,"75-151","45","37.0","37.0","37.0","37.0",NA,NA,0.000159050690523321,0.000567359925896622,0.00301246755632976,TRUE,-0.804030451845067,84249870,82071140,2178730,0.9741,0.9697,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br8325_Mid_Bulk_sorted.bam",96329447,942003,0.00968427015326697,0.450832112939264,22006371,0,0,0,0,0,0,0,10733868,0,0,14206625,0,1865921,1.18147603709853e-06
"AN00000906_Br8325_Mid_Cyto","Br8325_mid","Br8325","mid","Middle","Cyto","RiboZeroGold","RiboZeroGold_Cyto","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8325_Mid_Cyto/AN00000906_Br8325_Mid_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8325_Mid_Cyto/AN00000906_Br8325_Mid_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL","FAIL/WARN","PASS","NA","75-151","50","37.0","37.0","37.0","37.0",NA,NA,0.000111787067992887,0.00121807980159392,0.00309809874151716,"75-151","50","37.0","37.0","37.0","37.0",NA,NA,0.000146520906976391,0.00112745242861398,0.00437766143050717,TRUE,-5.26004434803211,100190480,95729405,4461075,0.9555,0.9491,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br8325_Mid_Cyto_sorted.bam",130378441,1944639,0.014696143711286,0.341334328992647,22691187,0,0,0,0,0,0,0,26459180,0,0,11678558,0,5648968,4.31885736078946e-06
"AN00000906_Br8325_Mid_Nuc","Br8325_mid","Br8325","mid","Middle","Nuc","RiboZeroGold","RiboZeroGold_Nuc","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8325_Mid_Nuc/AN00000906_Br8325_Mid_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8325_Mid_Nuc/AN00000906_Br8325_Mid_Nuc_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","WARN","FAIL","PASS","WARN","WARN","WARN","PASS","NA","75-151","46","37.0","37.0","37.0","37.0",NA,NA,0.000156025197473117,0.000847703779901714,0.00285963379445156,"75-151","46","37.0","37.0","37.0","37.0",NA,NA,0.000153043824272994,0.0014360280913927,0.00824598137600758,TRUE,-7.33192158847594,80499818,70762780,9737038,0.879,0.8661,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br8325_Mid_Nuc_sorted.bam",107666524,848726,0.00782126014546343,0.138943598651367,7617748,0,0,0,0,0,0,0,24739205,0,0,21680680,0,788556,9.8454293841172e-06
"AN00000906_Br8492_Mid_Bulk","Br8492_mid","Br8492","mid","Middle","Bulk","RiboZeroGold","RiboZeroGold_Bulk","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8492_Mid_Bulk/AN00000906_Br8492_Mid_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8492_Mid_Bulk/AN00000906_Br8492_Mid_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","WARN","WARN","PASS","NA","75-151","47","37.0","37.0","37.0","37.0",NA,NA,8.1745205643689e-05,0.001648102557535,0.00438954724055434,"75-151","48","37.0","37.0","37.0","37.0",NA,NA,9.11118437903617e-05,0.00132878534798934,0.00706755423794394,TRUE,-4.7259816583181,93950464,91336016,2614448,0.9722,0.9637,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br8492_Mid_Bulk_sorted.bam",106631788,908314,0.00844628174148468,0.467499941201765,25283919,0,0,0,0,0,0,0,11620998,0,0,14581375,0,2596964,2.76855814954952e-07
"AN00000906_Br8492_Mid_Cyto","Br8492_mid","Br8492","mid","Middle","Cyto","RiboZeroGold","RiboZeroGold_Cyto","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8492_Mid_Cyto/AN00000906_Br8492_Mid_Cyto_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8492_Mid_Cyto/AN00000906_Br8492_Mid_Cyto_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","FAIL","FAIL/WARN","PASS","NA","75-151","54","37.0","37.0","37.0","37.0",NA,NA,7.68960621626173e-05,0.000702025189277366,0.00321529130389804,"75-151","54","37.0","37.0","37.0","37.0",NA,NA,8.6059841591323e-05,0.000418744877372595,0.0022132519446287,TRUE,-5.60812265836082,100395258,96474494,3920764,0.9609,0.955,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br8492_Mid_Cyto_sorted.bam",149211855,2126075,0.0140485270282209,0.366448051678578,27877253,0,0,0,0,0,0,0,38327374,0,0,4478213,0,5391389,4.72428183652098e-05
"AN00000906_Br8492_Mid_Nuc","Br8492_mid","Br8492","mid","Middle","Nuc","RiboZeroGold","RiboZeroGold_Nuc","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8492_Mid_Nuc/AN00000906_Br8492_Mid_Nuc_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8492_Mid_Nuc/AN00000906_Br8492_Mid_Nuc_2.fastq.gz","unstranded","PASS","PASS","PASS","PASS","WARN","WARN","PASS","WARN","WARN","WARN/PASS","PASS","NA","75-151","44","37.0","37.0","37.0","37.0",NA,NA,6.90180478478766e-05,0.000615853350027206,0.00222981385354678,"75-151","44","37.0","37.0","37.0","37.0",NA,NA,0.000167236039016009,0.0014913207415745,0.010796015407589,TRUE,-33.6452377410821,75342612,67548692,7793920,0.8966,0.8775,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br8492_Mid_Nuc_sorted.bam",77704632,1841390,0.0231487377206619,0.166336343125093,6742025,0,0,0,0,0,0,0,8446714,0,0,24560813,0,782931,1.52773091170679e-05
"AN00000906_Br8492_Post_Bulk","Br8492_post","Br8492","post","Posterior","Bulk","RiboZeroGold","RiboZeroGold_Bulk","AN00000906",2,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8492_Post_Bulk/AN00000906_Br8492_Post_Bulk_1.fastq.gz","/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/raw-data/bulkRNA/AN00000906/Br8492_Post_Bulk/AN00000906_Br8492_Post_Bulk_2.fastq.gz","reverse","PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","WARN","WARN","WARN","PASS","NA","75-151","47","37.0","37.0","37.0","37.0",NA,NA,0.000141246196357637,0.00108883471367624,0.00312228434053724,"75-151","48","37.0","37.0","37.0","37.0",NA,NA,9.8624537105859e-05,0.000523849928245693,0.00271341377213356,TRUE,-10.6569269666588,80710138,78311631,2398507,0.9703,0.9649,"/dcs04/lieber/lcolladotor/deconvolution_LIBD4030/Human_DLPFC_Deconvolution/processed-data/01_SPEAQeasy/round2_v40_2023-04-05/alignment/bam_sort/AN00000906_Br8492_Post_Bulk_sorted.bam",91774974,844262,0.00911540665267418,0.487703550625289,22683177,0,0,0,0,0,0,0,10078280,0,0,11745761,0,2002956,1.14622391739923e-06
